0,0.5518705248832703,0.9474869966506958,4.951640448780381e-07
1,0.5987464785575867,0.9405401349067688,-0.017358604818582535
2,0.6398729085922241,0.9043728709220886,-0.029277591034770012
3,0.6555492281913757,0.8679890632629395,-0.04430437833070755
4,0.6316046714782715,0.848003089427948,-0.057290442287921906
5,0.6371850371360779,0.7788783311843872,-0.013004363514482975
6,0.6706125736236572,0.7113338708877563,-0.033511050045490265
7,0.6906868815422058,0.6693475246429443,-0.04755418002605438
8,0.7068181037902832,0.6312443614006042,-0.0575491264462471
9,0.6038573980331421,0.7697436809539795,-0.023275300860404968
10,0.611663818359375,0.6775879859924316,-0.050419583916664124
11,0.6266680359840393,0.6268015503883362,-0.06747686117887497
12,0.638735294342041,0.584132730960846,-0.07645062357187271
13,0.5715605020523071,0.7834081649780273,-0.035787034779787064
14,0.6044281721115112,0.7374696731567383,-0.07408780604600906
15,0.6176697611808777,0.7974736094474792,-0.0784759670495987
16,0.6187748908996582,0.8384293913841248,-0.07097781449556351
17,0.5473378300666809,0.8144691586494446,-0.049843404442071915
18,0.5854346752166748,0.8111891746520996,-0.08058453351259232
19,0.5961689352989197,0.8509434461593628,-0.08275102823972702
20,0.5945608019828796,0.8780339360237122,-0.07725762575864792
